paper,material,property_name,property_value,property_unit,definition
Paper_3,α-Mo2C,"*crystal structure, symmetry",None,None,"ARTICLES PUBLISHED ONLINE: 17 AUGUST 2015 | DOI: 10.1038/NMAT4374 Large-area high-quality 2D ultrathin Mo2C superconducting crystals Chuan Xu1†, Libin Wang2†, Zhibo Liu1, Long Chen1, Jingkun Guo2, Ning Kang2*, Xiu-Liang Ma1, All rights reserved NATURE MATERIALS DOI: 10.1038/NMAT4374 ARTICLES 10 nm−1 40.83 nm−1 002 040 [100] a c e f b g h d 2 µm 2 nm 1 nm 2 nm Figure 2 | Characterization of 2D ultrathin α-Mo2C crystals. a, Low-magniﬁcation HAADF-STEM image of a hexagonal 2D α-Mo2C crystal."
Paper_3,Mo2C,"*crystal structure, symmetry",None,None,"ARTICLES PUBLISHED ONLINE: 17 AUGUST 2015 | DOI: 10.1038/NMAT4374 Large-area high-quality 2D ultrathin Mo2C superconducting crystals Chuan Xu1†, Libin Wang2†, Zhibo Liu1, Long Chen1, Jingkun Guo2, Ning Kang2*, Xiu-Liang Ma1, 2f) to be 4.77 Å according to r2 + (λ−1 −a−1)2 = λ−2, where λ=0.00251 nm is the electron wavelength in a 200 kV TEM, and r = 40.83 nm−1 is the radius of the first-order Laue ring. These lattice parameters are consistent with those of orthorhombic Mo2C (α-Mo2C; ref."
Paper_3,α-Mo2C,"*crystal structure, symmetry",orthorhombic,None,"ARTICLES PUBLISHED ONLINE: 17 AUGUST 2015 | DOI: 10.1038/NMAT4374 Large-area high-quality 2D ultrathin Mo2C superconducting crystals Chuan Xu1†, Libin Wang2†, Zhibo Liu1, Long Chen1, Jingkun Guo2, Ning Kang2*, Xiu-Liang Ma1, Figure 2g,h shows typical atomic-level HAADF-STEM and bright-field (BF)-STEM images of ultrathin α-Mo2C crystals, respectively. 2h, we can clearly see the C and Mo atoms, which form an orthorhombic structure as discussed above, with C atoms located at the centre surrounded by six Mo atoms in the view along the [100] direction."
Paper_3,WC,"*crystal structure, symmetry",hexagonal,None,"ARTICLES PUBLISHED ONLINE: 17 AUGUST 2015 | DOI: 10.1038/NMAT4374 Large-area high-quality 2D ultrathin Mo2C superconducting crystals Chuan Xu1†, Libin Wang2†, Zhibo Liu1, Long Chen1, Jingkun Guo2, Ning Kang2*, Xiu-Liang Ma1, For example, high-quality ultra- thin WC and TaC crystals, which were also stable under ambient conditions, were fabricated using W or Ta foils to replace the Mo foils during the growth process (Supplementary Figs 18 and 19). Further HRTEM and ED measurements indicate that ultrathin WC and TaC crystals, respectively, have a hexagonal structure and cubic structure, and grow along the [0001] and [111] directions perpendicular to their surfaces."
Paper_3,TaC,"*crystal structure, symmetry",cubic,None,"ARTICLES PUBLISHED ONLINE: 17 AUGUST 2015 | DOI: 10.1038/NMAT4374 Large-area high-quality 2D ultrathin Mo2C superconducting crystals Chuan Xu1†, Libin Wang2†, Zhibo Liu1, Long Chen1, Jingkun Guo2, Ning Kang2*, Xiu-Liang Ma1, For example, high-quality ultra- thin WC and TaC crystals, which were also stable under ambient conditions, were fabricated using W or Ta foils to replace the Mo foils during the growth process (Supplementary Figs 18 and 19). Further HRTEM and ED measurements indicate that ultrathin WC and TaC crystals, respectively, have a hexagonal structure and cubic structure, and grow along the [0001] and [111] directions perpendicular to their surfaces."
Paper_4,"HfPtSi, HfPdSi","*crystal structure, symmetry",None,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh Pd Si 12x x a a b c S. Yashiro , Y. Nagata , H. Samata , S. Abe aCollege of Science and Engineering, Aoyama Gakuin University, Chitosedai, Setagaya, Tokyo 157-8572, Japan bFaculty of Mercantile Marine Science, Kobe University of Mercantile Marine, 5-1-1 Fukaeminami, Higashinada, Kobe 658-0022, Japan cDepartment of Electrical Engineering, Kanagawa University, 3-27 Rokkakubashi, Kanagawa-ku, Yokohama, Kanagawa 221, Japan Received 8 October 1999; accepted 14 October 1999 Abstract The crystallographic, electric, and magnetic properties of the new intermetallic compounds HfMSi (M5Pt or Pd) and the superconductivity of HfRh Pd Si were studied. The crystal structure of HfPtSi and HfPdSi could be reﬁned assuming an orthorhombic 12x x structure (space group Pnma) and lattice constants of a50.6549 nm, b50.3883 nm, and c50.7506 nm for HfPtSi and a50.6570 nm, b50.3874 nm, and c50.7565 nm for HfPdSi."
Paper_4,HfPtSi,"*crystal structure, symmetry",None,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh The chemical Site x y z composition of the specimens was determined to be HfPtSi Hf 4c 0.0257 1/4 0.1779 and HfPdSi by micro-analysis using EPMA. 1a,b, Pt 4c 0.1448 1/4 0.5631 respectively, show the results of X-ray powder diffraction Si 4c 0.7573 1/4 0.6223 and the reﬁnement of the diffraction data for of HfPtSi and a Space group, Pnma, orthorhombic; lattice parameters, a50.6549 nm, HfPdSi."
Paper_4,HfPtSi,"*crystal structure, symmetry",4,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh 2 shows the temperature dependence of the electri- cal resistivity of HfPtSi and HfPdSi. The r(T) shows the Site x y z metallic behavior, and the resistivity decreases as the Hf 4c 0.0274 1/4 0.1815 temperature decreases."
Paper_4,HfMSi,"*crystal structure, symmetry",None,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh The r(T) shows the Site x y z metallic behavior, and the resistivity decreases as the Hf 4c 0.0274 1/4 0.1815 temperature decreases. Superconductivity was not ob- Pd 4c 0.1426 1/4 0.5590 served down to 1.5 K. Although both specimens are Si 4c 0.7645 1/4 0.6312 single-phase according to the results of X-ray diffraction, a Space group, Pnma, orthorhombic; lattice parameters, a50.6570 nm, their residual resistivity is considerably large, suggesting b50.3874 nm, c50.7565 nm; structure type, Co Si; and density, 10.80 2 3 the existence of some impurities in the specimens."
Paper_4,"HfPtSi, HfPdSi","*crystal structure, symmetry",None,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh The crystal structure of HfPtSi and HfPdSi could be [2] R.J. Cava, H. Takagi, H.W. van Dover, R.J. Felder, K. Pnma) and the lattice constants of a50.6549 nm, b5 Mizuhashi, J.O."
Paper_5,None,"*crystal structure, symmetry",None,None,"PHYSICAL REVIEW B VOLUME 52, NUMBER 9 1 SEPTEMBER 1995-I Oxygen isotope effect on the effective mass of carriers from magnetic measurements 2 imply that the oxygen isotope effect on the hole concentration, if it ex- ists, will be small. Since the hole concentration n is closely related to a ra- tio g =c/a (where a and c are the lattice constants along ab plane and c-axis direction, respectively), any isotope- induced change in the hole concentration (e.g., a possible difference in the oxygen contents of the ' 0 and ' 0 sam- ples) will lead to a change of g. Crawford et a/."
Paper_5,La2-xSrxCuO4,"*crystal structure, symmetry",None,None,"PHYSICAL REVIEW B VOLUME 52, NUMBER 9 1 SEPTEMBER 1995-I Oxygen isotope effect on the effective mass of carriers from magnetic measurements Since the hole concentration n is closely related to a ra- tio g =c/a (where a and c are the lattice constants along ab plane and c-axis direction, respectively), any isotope- induced change in the hole concentration (e.g., a possible difference in the oxygen contents of the ' 0 and ' 0 sam- ples) will lead to a change of g. Crawford et a/. have precisely determined the lattice constants for the ' 0 and ' 0 samples of La2 „Sr Cu04 from synchrotron x-ray- diffraction measurements, and found that the values of g for the ' 0 and ' 0 samples are the same within +10 [for orthorhombic symmetry, g is defined as g =c/(ab/2)'~ ]."
Paper_6,Sr0.4Ca13.6Cu24O41,"*crystal structure, symmetry",Fmm2,None,"Structural and electrical properties under high pressure for the superconducting spin-ladder system Sr0.4Ca13.6Cu24O411d M. Isobe, T. Ohta, M. Onoda, F. Izumi, S. Nakano, J. Q. Li,* Y. Matsui, and E. Takayama-Muromachi National Institute for Research in Inorganic Materials (NIRIM), 1-1 Namiki, Tsukuba, Ibaraki 305 Japan T. Matsumoto 2~b!, weak ﬁrst-order satellite peaks with lÞ0 and mÞ0 are seen around the fundamental spots with l50 and/or m50. From the systematic reﬂection con- ditions for fundamental spots: h1k52n, k1l52n, and l 1h52n for hkl0; h1k52n, k1m52n, and m1h52n for hk0m, it was found that the each subsystem has the same symmetry on basic structures with a space group of Fmm2, F222 or Fmmm."
Paper_6,Sr0.4Ca13.6Cu24O41,"*crystal structure, symmetry",F222,None,"Structural and electrical properties under high pressure for the superconducting spin-ladder system Sr0.4Ca13.6Cu24O411d M. Isobe, T. Ohta, M. Onoda, F. Izumi, S. Nakano, J. Q. Li,* Y. Matsui, and E. Takayama-Muromachi National Institute for Research in Inorganic Materials (NIRIM), 1-1 Namiki, Tsukuba, Ibaraki 305 Japan T. Matsumoto 2~b!, weak ﬁrst-order satellite peaks with lÞ0 and mÞ0 are seen around the fundamental spots with l50 and/or m50. From the systematic reﬂection con- ditions for fundamental spots: h1k52n, k1l52n, and l 1h52n for hkl0; h1k52n, k1m52n, and m1h52n for hk0m, it was found that the each subsystem has the same symmetry on basic structures with a space group of Fmm2, F222 or Fmmm."
Paper_6,Sr0.4Ca13.6Cu24O41,"*crystal structure, symmetry",Fmmm,None,"Structural and electrical properties under high pressure for the superconducting spin-ladder system Sr0.4Ca13.6Cu24O411d M. Isobe, T. Ohta, M. Onoda, F. Izumi, S. Nakano, J. Q. Li,* Y. Matsui, and E. Takayama-Muromachi National Institute for Research in Inorganic Materials (NIRIM), 1-1 Namiki, Tsukuba, Ibaraki 305 Japan T. Matsumoto 2~b!, weak ﬁrst-order satellite peaks with lÞ0 and mÞ0 are seen around the fundamental spots with l50 and/or m50. From the systematic reﬂection con- ditions for fundamental spots: h1k52n, k1l52n, and l 1h52n for hkl0; h1k52n, k1m52n, and m1h52n for hk0m, it was found that the each subsystem has the same symmetry on basic structures with a space group of Fmm2, F222 or Fmmm."
Paper_8,"CePt3Si, CeIrSi3, Re3W, Re24Nb5, Mo3Al2C, BiPd","*crystal structure, symmetry",None,None,"Superconductor Science and Technology PAPER As a consequence, the superconducting order parameter does not have deﬁnite parity but may appear as a mixture of the spin singlet and triplet states [1–4]. Superconductors such as CePt3Si, CeIrSi3, Re3W, Re24Nb5, Mo3Al2C, BiPd, ...etc, [5–14] have been reported to possess noncentrosymmetric characteristics."
Paper_8,Re24Ti5,"*crystal structure, symmetry",None,None,"Superconductor Science and Technology PAPER Superconductors such as CePt3Si, CeIrSi3, Re3W, Re24Nb5, Mo3Al2C, BiPd, ...etc, [5–14] have been reported to possess noncentrosymmetric characteristics. Re24Ti5, which crystallizes in a cubic α-Mn structure with the space group I¯43m (No."
Paper_8,Re24Ti5,"*crystal structure, symmetry",217,None,"Superconductor Science and Technology PAPER Re24Ti5, which crystallizes in a cubic α-Mn structure with the space group I¯43m (No. 217) [15], belongs to the group of noncentrosymmetric systems."
Paper_8,None,"*crystal structure, symmetry",None,None,"Superconductor Science and Technology PAPER 217) [15], belongs to the group of noncentrosymmetric systems. Together with its superconductivity discovered in the 1960s [16–19], this material could be classiﬁed as a noncentrosymmetric superconductor."
Paper_8,Re24Ti5,"*crystal structure, symmetry",None,None,Superconductor Science and Technology PAPER 26 (2013) 055011 C S Lue et al Figure 1. Rietveld reﬁnement of the powder x-ray diffraction data from Re24Ti5 shows the main I¯43m phase with a minor impurity peak arising from TiO2 marked by the asterisk.
Paper_8,Re24Ti5,"*crystal structure, symmetry",None,None,"Superconductor Science and Technology PAPER It is seen that the diffraction spectrum in this material is identical to the expected structure, with a minor impurity peak arising from TiO2 which has little effect on the superconducting nature of Re24Ti5. In a more detailed analysis of the x-ray data, the I¯43m phase was reﬁned with the Rietveld method."
Paper_8,Re24Ti5,"*crystal structure, symmetry",None,None,"Superconductor Science and Technology PAPER The value of ρo provides an estimate of the residual resistivity ratio (RRR, ρ (300 K)/ρo) of about 1.3 for Re24Ti5. This result is similar to those of the α-Mn-type compounds Re3W (RRR ∼1.1) and Re23.8Nb5.2 (RRR ∼1.3) [8, 9], suggesting that the small RRR is a common feature for the Re-based superconductors with the noncentrosymmetric α-Mn crystal structure."
Paper_9,"YBa2Cu3O7, Bi2Sr2CaCu2O8","*crystal structure, symmetry",1.16,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ 50 high-field (H, z H—«H, z) limits based on GL theory. ' For the high-field limit the magnetization can be ex- pressed as H, z( T} H- —4mM(T}= P„(2'—1)+1 (5) where a is the Ginzburg-Landau parameter and P„=1.16 for a hexagonal flux-line lattice."
Paper_9,Bi2Sr2CaCu2O8+δ,"*crystal structure, symmetry",None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ The temperature at the substrate surface was 830'C as measured by a ther- moelement. After the deposition the films were annealed at the deposition temperature and oxygen atmosphere for 45 min in order to increase the critical temperature to values well above 80 K. The Bi2Sr2CaCu20s+„ films prepared in this way are c-axis oriented and have a smooth surface."
Paper_9,YBa2Cu3O7,"*crystal structure, symmetry",2,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ The deposition rate was about 20 A/min. At the end of the deposition process the films were cooled slowly in 80-kPa oxygen with a dwell time of 10 min at T =450 C. The YBa2Cu307 5 films prepared in this way are perfectly c-axis oriented and have zero 2mm T2 FIG."
Paper_9,None,"*crystal structure, symmetry",None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ As shown below, for BizSrzCaCu20~+ reliable values for the upper critical Geld slope and the coherence length can be obtained from a scaling plot of the transport energy in the fluctuation regime. Fluctuation sects CV C3 g 1.2 0.8— E I 04— & 8=2T ~ 8 =3T 0 8=IT 1 B=6T O 8=ST & 8=10T &8=12T ~ —0.4—0.20 I i I —0.00 0.20 0.40 0.60 [T—T,(H)]/(TH) / (K'/ Tesla / ) I C3 V) CO I E 2.0 1.6 ~~ 1.2 I I ] I I I ~ 8=2T ~ 8= 3T o 8=4T I 8=6T 0 8=8T ~ B =10T &8=12T 0.0 —0.4—0.4 (b) I I I o oaaa 0.0 0.4 0.8 [T T (H)]/(TH)1/2 (K1/2Tes~c —1/2) FIG."
Paper_1,Ru7B3,*method of analysis for structure,None,None,"Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558  Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 (Received November 12, 2008; accepted January 14, 2009; published April 10, 2009) Single crystals of Ru7B3 were grown by the Czochralski puling method in a tetra-arc furnace."
Paper_1,Ru7B3,*method of analysis for structure,None,None,"Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 The space group symmetry of Ru7B3 belongs to the cyclic crystallographic class C6v that has no inversion symmetry. 3.2 Magnetic response The bulk nature of superconductivity in Ru7B3 was conﬁrmed in the dc magnetic susceptibility ðTÞ as shown in Fig."
Paper_1,Ru7B3,*method of analysis for structure,None,None,"Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 The residual resistivity ratio (RRR), therefore, is (300 K)/(res) = 3.7 for J k ½100 and 3.9 for J k ½001. Normal-state resistivity can be explained by a modiﬁed parallel resistor model.23–27) In this model, ðTÞ is given by ðTÞ ¼ 1 0 þ ph þ 1 max  1 ; ð1Þ where 0 is the residual resistivity, phðTÞ is the resistivity Table I."
Paper_1,Ru7B3,*method of analysis for structure,None,None,"Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 Downloaded from journals.jps.jp by Rutgers Univ-New Brunswick on 10/29/25 due to phonons, and max is the saturation resistivity, which is independent of temperature. The parameter phðTÞ is further given by phðTÞ ¼  E1  E2 kB þ T ln eE2=kBT  1 eE1=kBT  1     ; ð2Þ which can be derived by assuming that a thermal phonon with a ﬂat energy distribution between E1 and E2 contributes to the scattering of conduction electrons and that the resistivity satisﬁes the Bose-Einstein statistics."
Paper_1,Ru7B3,*method of analysis for structure,None,None,"Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 3.4 Speciﬁc heat The typical low-temperature speciﬁc heat in the temper- ature range between 0.4 and 4.0 K under several magnetic ﬁelds is presented in Fig. In order to analyze the speciﬁc heat data, we use the expression CðTÞ ¼ nT þ T3, where the ﬁrst term is the electronic contribution (¼ Ce), n is the electronic speciﬁc heat coeﬃcient (Sommerfeld constant), and T3 (¼ Cp) is contributed by the lattice vibration."
Paper_1,Ru7B3,*method of analysis for structure,None,None,"Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 6, the ﬁeld-linear increase in ðHÞ suggests that most electronic states near the Fermi energy are fully gapped in Ru7B3. 3.5 Upper and lower critical ﬁelds Figure 7 shows the temperature dependence of speciﬁc heat under various magnetic ﬁelds, to determine the upper critical ﬁeld Hc2ðTÞ."
Paper_1,None,*method of analysis for structure,WHH theory,None,"Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 4 N. KASE and J. AKIMITSU 044710-3 J. Phys. Downloaded from journals.jps.jp by Rutgers Univ-New Brunswick on 10/29/25 an almost linear temperature dependence for the overall temperature region, which clearly deviates from the WHH prediction.29,30) Because of the invalidity of using the WHH theory, we determined Hc2ð0Þ from the Ginzburg–Landau theory — Hc2ðTÞ ¼ 0=2 2ðTÞ, 2ðTÞ ¼ ðTÞðh 2=2mÞ, where 0 is the ﬂux quantum, ðTÞ / ð1  t2Þ=ð1 þ t2Þ, and t ¼ T=Tc is the reduced temperature; Hc2ðTÞ can be described as Hc2ðTÞ ¼ ½ð1  t2Þð1 þ t2ÞHc2ð0Þ."
Paper_1,None,*method of analysis for structure,Ginzburg–Landau theory,None,"Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 4 N. KASE and J. AKIMITSU 044710-3 J. Phys. Downloaded from journals.jps.jp by Rutgers Univ-New Brunswick on 10/29/25 an almost linear temperature dependence for the overall temperature region, which clearly deviates from the WHH prediction.29,30) Because of the invalidity of using the WHH theory, we determined Hc2ð0Þ from the Ginzburg–Landau theory — Hc2ðTÞ ¼ 0=2 2ðTÞ, 2ðTÞ ¼ ðTÞðh 2=2mÞ, where 0 is the ﬂux quantum, ðTÞ / ð1  t2Þ=ð1 þ t2Þ, and t ¼ T=Tc is the reduced temperature; Hc2ðTÞ can be described as Hc2ðTÞ ¼ ½ð1  t2Þð1 þ t2ÞHc2ð0Þ."
Paper_1,None,*method of analysis for structure,None,None,"Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 We have prepared a nonstoichiometric polycrystalline specimen, which is used in the present experiments as a sample with a nominal Ru/B ratio of 2.0 corresponding to excess boron. Thus, the localization eﬀect induced by a deviation in stoichiometric Ru/B ratio also aﬀects the temperature dependence of Hc2 for Ru7B3 (Tc  2:8 K), similarly to that of Hc2ð0Þ for NbB2.35) The lower critical ﬁeld Hc1ð0Þ is obtained from the M–H measurements at various temperatures."
Paper_1,Ru7B3,*method of analysis for structure,None,None,"Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 The single crystal growth of Re7B3 is currently in progress. In conclusion, we reveal the physical properties in detail of the binary type-II superconductor, Ru7B3 by means of magnetic susceptibility ðTÞ, electrical resistivity ðTÞ, and magnetization MðHÞ measurements."
Paper_10,"Sr, M14Cu24O41",*method of analysis for structure,None,None,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava  High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava Department of Chemistry and Materials Institute, Princeton University, Princeton, New Jersey 08540 Catherine Chaillout and Ce´line Darie Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Michael Hanﬂand European Synchrotron Radiation Facility, Boıˆte Postale 220, 38043 Grenoble, France Massimo Marezio MASPEC-CNR, via Chiavari 18/A, 43100 Parma, Italy Hidenori Takagi Institute for Solid State Physics, University of Tokyo, Roppongi Minato-ku, Tokyo 106, Japan ~Received 19 October 1998!"
Paper_10,"(Sr, M)14Cu24O41",*method of analysis for structure,None,None,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava Department of Chemistry and Materials Institute, Princeton University, Princeton, New Jersey 08540 Catherine Chaillout and Ce´line Darie Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Michael Hanﬂand European Synchrotron Radiation Facility, Boıˆte Postale 220, 38043 Grenoble, France Massimo Marezio MASPEC-CNR, via Chiavari 18/A, 43100 Parma, Italy Hidenori Takagi Institute for Solid State Physics, University of Tokyo, Roppongi Minato-ku, Tokyo 106, Japan ~Received 19 October 1998! The evolution of the cell parameters as a function of pressure of ﬁve samples of the spin-ladder compounds (Sr, M)14Cu24O41, with M5Ca, Ba, Nd has been investigated up to '10 GPa by high-pressure synchrotron x-ray diffraction on the ID9 beam line of the ESRF."
Paper_10,Sr14Cu24O41,*method of analysis for structure,None,None,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava The ex- istence of a spin gap was experimentally veriﬁed by Azuma et al.,3 in the homologous series of general formula SrnCun11O2n11 . Superconductivity was detected in a compound containing spin ladders by Uehara et al.,4 who measured the resistivity as a function of pressure and temperature in the (Sr142x ,Cax)Cu24O41 compounds."
Paper_10,"(Sr1−x,Mx)Cu24O41",*method of analysis for structure,None,None,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava Since the superconducting properties of the (Sr142x ,Cax)Cu24O41 compound appear only at high pressure and for speciﬁc cal- cium concentrations, it is of the highest relevance to investi- gate the evolution of the structure with pressure and compo- sition. Therefore, we have carried out a high-pressure synchrotron-diffraction experiment at room temperature in the 0–10 GPa range for a set of (Sr142x ,M x)Cu24O41 samples with M5Ca, Ba, Nd, and x between 0 and 13.6 in order to investigate the combined effects of applied pressure, and modiﬁcation of the average ionic size and/or valence of the ~Sr, M!"
Paper_10,Sr0.4Ca13.6Cu24O41,*method of analysis for structure,None,None,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava Relative evolution of the cell parameters and volume as a function of pressure for the ~Sr0.4 ,Ca13.6!Cu24O41 compound, us- ing silicone oil as pressure transmitting medium. PRB 59 12 051 HIGH-PRESSURE SYNCHROTRON-DIFFRACTION STUDY ."
Paper_10,"Sr, M14Cu24O41 (M = Ca, Ba, Nd)",*method of analysis for structure,None,None,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava 32, 751 ~1976!. PRB 59 12 053 HIGH-PRESSURE SYNCHROTRON-DIFFRACTION STUDY ."
Paper_11,LaRu2P2,*method of analysis for structure,None,None,"Superconductor Science and Technology Isotropic superconductivity in LaRu2P2 with the Temperature dependence of in-plane resistivity for the single crystals of LaRu2P2. The lower inset shows the single-crystal x-ray diffraction pattern of LaRu2P2, Only (00l) diffraction peaks show up indicating that the c axis is perpendicular to the plane of the plate."
Paper_11,LaRu2P2,*method of analysis for structure,None,None,"Superconductor Science and Technology Isotropic superconductivity in LaRu2P2 with the The quartz tube was slowly heated to 1473 K at a rate of 100 K h−1 and kept at 1473 K for 12 h, then the tube was cooled to 1173 K very slowly at a rate of 3 K h−1. Single crystals of LaRu2P2 were characterized by x- ray diffraction (XRD) using Cu Kα radiation."
Paper_11,"LaORuP, LaOFeP, LaFe2P2",*method of analysis for structure,None,None,"Superconductor Science and Technology Isotropic superconductivity in LaRu2P2 with the However, the magnitude of Tc, Hc1 and Hc2 in BaNi2P2 are very close to LaRu2P2. A two-dimensional Fermi surface was found in LaORuP and LaOFeP through the de Haas–van Alphen (dHvA) effect measurement, while for LaFe2P2 it shows the three-dimensional Fermi surface [20]."
